1.584962501,1,1,1
1.548580607,1.238901257,0.89049164,0.89049164
1.337778097,1.088925291,0.558629373,0.558629373
1.461901189,1.09712457,0.721928095,0.721928095
1.377963039,1.086987702,0.629249224,0.629249224
1.337778097,0.966451629,0.558629373,0.558629373
1.377963039,1.086987702,0.629249224,0.629249224
1.557431962,0.998000884,0.998000884,0.998000884
1.516623811,1.290564433,0.942683189,0.942683189
1.480682115,0.852405179,0.852405179,0.852405179
1.419556299,0.779349837,0.779349837,0.779349837
1.429473298,1.052981575,0.721928095,0.721928095
1.477217001,0.811278124,0.811278124,0.811278124
1.337778097,0.966451629,0.558629373,0.558629373
1.44524582,1.309691097,1,1
1.377963039,1.086987702,0.629249224,0.629249224
1.337778097,1.088925291,0.558629373,0.558629373
1.379280487,0.672294817,0.672294817,0.672294817
1.457717469,1.278897903,0.721928095,0.721928095
1.516623811,1.290564433,0.942683189,0.942683189
1.377963039,0.913282964,0.629249224,0.629249224
1.431560284,1.287054028,0.749595257,0.749595257
1.554585169,1.206908425,1,1
1.539484757,0.994030211,0.994030211,0.994030211
1.429473298,1.052981575,0.721928095,0.721928095
1.548580607,0.995727452,0.995727452,0.995727452
1.477217001,0.811278124,0.811278124,0.811278124
1.459147917,0.811278124,0.811278124,0.811278124
1.570950594,0.970950594,0.970950594,0.970950594
1.575114591,0.985228136,0.985228136,0.985228136
1.337778097,0.966451629,0.558629373,0.558629373
1.575114591,0.985228136,0.985228136,0.985228136
1.548580607,0.89049164,0.89049164,0.89049164
1.516623811,1.388259036,0.942683189,0.942683189
1.342138956,0.591672779,0.591672779,0.591672779
1.548565226,0.873981048,0.873981048,0.873981048
1.572623664,0.994030211,0.994030211,0.994030211
1.377963039,1.086987702,0.629249224,0.629249224
1.521928095,0.881290899,0.881290899,0.881290899
1.575114591,0.985228136,0.985228136,0.985228136
1.429473298,1.052981575,0.721928095,0.721928095
1.577406283,0.985228136,0.985228136,0.985228136
1.539484757,0.994030211,0.994030211,0.994030211
1.383807735,0.74248757,0.74248757,0.74248757
1.539484757,0.994030211,0.994030211,0.994030211
1.519046164,1.165784052,0.918295834,0.918295834
1.494918848,1.240670532,0.845350937,0.845350937
1.572623664,0.994030211,0.994030211,0.994030211
1.457717469,1.156779649,0.721928095,0.721928095
1.494918848,1.240670532,0.845350937,0.845350937
1.548580607,0.89049164,0.89049164,0.89049164
1.572623664,0.994030211,0.994030211,0.994030211
1.561278124,1.247556249,0.954434003,0.954434003
1.572623664,0.994030211,0.994030211,0.994030211
1.53949107,0.881290899,0.881290899,0.881290899
1.5,0.979868757,1,1
1.572623664,0.994030211,0.994030211,0.994030211
1.477217001,0.811278124,0.811278124,0.811278124
1.477217001,0.811278124,0.811278124,0.811278124
1.548580607,0.89049164,0.89049164,0.89049164
1.429473298,1.052981575,0.721928095,0.721928095
1.521928095,0.881290899,0.881290899,0.881290899
1.584962501,1,0.979868757,0.979868757
1.459147917,0.811278124,0.811278124,0.811278124
1.494918848,1.090652803,0.845350937,0.845350937
1.429473298,1.052981575,0.721928095,0.721928095
1.459147917,0.811278124,0.811278124,0.811278124
1.577406283,0.985228136,0.985228136,0.985228136
1.459147917,0.811278124,0.811278124,0.811278124
1.457717469,1.156779649,0.721928095,0.721928095
1.521928095,0.881290899,0.934068055,0.934068055
1.457717469,1.156779649,0.721928095,0.721928095
1.448815636,0.985228136,0.985228136,0.985228136
1.460484681,1.248457764,0.779349837,0.779349837
1.554585169,1,1,1
1.494918848,1.240670532,0.845350937,0.845350937
1.494918848,1.240670532,0.845350937,0.845350937
1.377963039,0.913282964,0.629249224,0.629249224
1.491013871,1.214295263,0.886540893,0.886540893
1.494918848,1.240670532,0.845350937,0.845350937
1.539484757,0.994030211,0.994030211,0.994030211
1.548580607,0.995727452,0.995727452,0.995727452
1.379280487,0.672294817,0.672294817,0.672294817
1.554585169,1,1,1
1.459147917,0.811278124,0.811278124,0.811278124
1.575114591,0.985228136,0.985228136,0.985228136
1.494918848,1.090652803,0.845350937,0.845350937
1.472830152,1.181899058,0.945660305,0.945660305
1.459147917,0.811278124,0.811278124,0.811278124
1.521928095,0.881290899,0.881290899,0.881290899
1.548580607,0.89049164,0.89049164,0.89049164
1.528504079,0.902393283,0.902393283,0.902393283
1.431560284,1.357130501,0.749595257,0.749595257
1.572623664,0.994030211,0.994030211,0.994030211
1.530618995,0.863120569,0.863120569,0.863120569
1.494918848,1.240670532,0.845350937,0.845350937
1.494918848,1.240670532,0.845350937,0.845350937
1.548580607,0.995727452,0.995727452,0.995727452
1.459147917,0.811278124,0.811278124,0.811278124
1.342138956,0.591672779,0.591672779,0.591672779
1.405639062,0.69621226,0.69621226,0.69621226
